location_id,location_name,parameter,value,unit,datetimeUtc,datetimeLocal,timezone,latitude,longitude,country_iso,isMobile,isMonitor,owner_name,provider
8160,"Ulaanbaatar","pm25",789.3,"µg/m³","2016-12-01T15:00:00Z","2016-12-01T23:00:00+08:00","Asia/Ulaanbaatar",47.928385,106.92947,,,,"Unknown Governmental Organization","AirNow"
8160,"Ulaanbaatar","pm25",-999,"µg/m³","2016-12-01T16:00:00Z","2016-12-02T00:00:00+08:00","Asia/Ulaanbaatar",47.928385,106.92947,,,,"Unknown Governmental Organization","AirNow"
8160,"Ulaanbaatar","pm25",934.5,"µg/m³","2016-12-01T17:00:00Z","2016-12-02T01:00:00+08:00","Asia/Ulaanbaatar",47.928385,106.92947,,,,"Unknown Governmental Organization","AirNow"
8160,"Ulaanbaatar","pm25",964.6,"µg/m³","2016-12-01T18:00:00Z","2016-12-02T02:00:00+08:00","Asia/Ulaanbaatar",47.928385,106.92947,,,,"Unknown Governmental Organization","AirNow"
8160,"Ulaanbaatar","pm25",-999,"µg/m³","2016-12-01T19:00:00Z","2016-12-02T03:00:00+08:00","Asia/Ulaanbaatar",47.928385,106.92947,,,,"Unknown Governmental Organization","AirNow"
8160,"Ulaanbaatar","pm25",-999,"µg/m³","2016-12-01T20:00:00Z","2016-12-02T04:00:00+08:00","Asia/Ulaanbaatar",47.928385,106.92947,,,,"Unknown Governmental Organization","AirNow"
8160,"Ulaanbaatar","pm25",344.6,"µg/m³","2016-12-01T21:00:00Z","2016-12-02T05:00:00+08:00","Asia/Ulaanbaatar",47.928385,106.92947,,,,"Unknown Governmental Organization","AirNow"
8160,"Ulaanbaatar","pm25",344.6,"µg/m³","2016-12-01T22:00:00Z","2016-12-02T06:00:00+08:00","Asia/Ulaanbaatar",47.928385,106.92947,,,,"Unknown Governmental Organization","AirNow"
8160,"Ulaanbaatar","pm25",291.5,"µg/m³","2016-12-01T23:00:00Z","2016-12-02T07:00:00+08:00","Asia/Ulaanbaatar",47.928385,106.92947,,,,"Unknown Governmental Organization","AirNow"
8160,"Ulaanbaatar","pm25",316.4,"µg/m³","2016-12-02T00:00:00Z","2016-12-02T08:00:00+08:00","Asia/Ulaanbaatar",47.928385,106.92947,,,,"Unknown Governmental Organization","AirNow"
8160,"Ulaanbaatar","pm25",343.1,"µg/m³","2016-12-02T01:00:00Z","2016-12-02T09:00:00+08:00","Asia/Ulaanbaatar",47.928385,106.92947,,,,"Unknown Governmental Organization","AirNow"
8160,"Ulaanbaatar","pm25",352.4,"µg/m³","2016-12-02T02:00:00Z","2016-12-02T10:00:00+08:00","Asia/Ulaanbaatar",47.928385,106.92947,,,,"Unknown Governmental Organization","AirNow"
8160,"Ulaanbaatar","pm25",352.4,"µg/m³","2016-12-02T03:00:00Z","2016-12-02T11:00:00+08:00","Asia/Ulaanbaatar",47.928385,106.92947,,,,"Unknown Governmental Organization","AirNow"
8160,"Ulaanbaatar","pm25",780.4,"µg/m³","2016-12-02T04:00:00Z","2016-12-02T12:00:00+08:00","Asia/Ulaanbaatar",47.928385,106.92947,,,,"Unknown Governmental Organization","AirNow"
8160,"Ulaanbaatar","pm25",897.9,"µg/m³","2016-12-02T05:00:00Z","2016-12-02T13:00:00+08:00","Asia/Ulaanbaatar",47.928385,106.92947,,,,"Unknown Governmental Organization","AirNow"
8160,"Ulaanbaatar","pm25",897.9,"µg/m³","2016-12-02T06:00:00Z","2016-12-02T14:00:00+08:00","Asia/Ulaanbaatar",47.928385,106.92947,,,,"Unknown Governmental Organization","AirNow"
8160,"Ulaanbaatar","pm25",-999,"µg/m³","2016-12-02T07:00:00Z","2016-12-02T15:00:00+08:00","Asia/Ulaanbaatar",47.928385,106.92947,,,,"Unknown Governmental Organization","AirNow"
8160,"Ulaanbaatar","pm25",-999,"µg/m³","2016-12-02T08:00:00Z","2016-12-02T16:00:00+08:00","Asia/Ulaanbaatar",47.928385,106.92947,,,,"Unknown Governmental Organization","AirNow"
8160,"Ulaanbaatar","pm25",91.7,"µg/m³","2016-12-02T09:00:00Z","2016-12-02T17:00:00+08:00","Asia/Ulaanbaatar",47.928385,106.92947,,,,"Unknown Governmental Organization","AirNow"
8160,"Ulaanbaatar","pm25",61.4,"µg/m³","2016-12-02T10:00:00Z","2016-12-02T18:00:00+08:00","Asia/Ulaanbaatar",47.928385,106.92947,,,,"Unknown Governmental Organization","AirNow"
8160,"Ulaanbaatar","pm25",51.1,"µg/m³","2016-12-02T11:00:00Z","2016-12-02T19:00:00+08:00","Asia/Ulaanbaatar",47.928385,106.92947,,,,"Unknown Governmental Organization","AirNow"
8160,"Ulaanbaatar","pm25",48.4,"µg/m³","2016-12-02T12:00:00Z","2016-12-02T20:00:00+08:00","Asia/Ulaanbaatar",47.928385,106.92947,,,,"Unknown Governmental Organization","AirNow"
8160,"Ulaanbaatar","pm25",74.5,"µg/m³","2016-12-02T13:00:00Z","2016-12-02T21:00:00+08:00","Asia/Ulaanbaatar",47.928385,106.92947,,,,"Unknown Governmental Organization","AirNow"
8160,"Ulaanbaatar","pm25",74.4,"µg/m³","2016-12-02T14:00:00Z","2016-12-02T22:00:00+08:00","Asia/Ulaanbaatar",47.928385,106.92947,,,,"Unknown Governmental Organization","AirNow"
8160,"Ulaanbaatar","pm25",-999,"µg/m³","2016-12-02T15:00:00Z","2016-12-02T23:00:00+08:00","Asia/Ulaanbaatar",47.928385,106.92947,,,,"Unknown Governmental Organization","AirNow"
8160,"Ulaanbaatar","pm25",-999,"µg/m³","2016-12-02T16:00:00Z","2016-12-03T00:00:00+08:00","Asia/Ulaanbaatar",47.928385,106.92947,,,,"Unknown Governmental Organization","AirNow"
8160,"Ulaanbaatar","pm25",-999,"µg/m³","2016-12-02T17:00:00Z","2016-12-03T01:00:00+08:00","Asia/Ulaanbaatar",47.928385,106.92947,,,,"Unknown Governmental Organization","AirNow"
8160,"Ulaanbaatar","pm25",-999,"µg/m³","2016-12-02T18:00:00Z","2016-12-03T02:00:00+08:00","Asia/Ulaanbaatar",47.928385,106.92947,,,,"Unknown Governmental Organization","AirNow"
8160,"Ulaanbaatar","pm25",405.1,"µg/m³","2016-12-02T19:00:00Z","2016-12-03T03:00:00+08:00","Asia/Ulaanbaatar",47.928385,106.92947,,,,"Unknown Governmental Organization","AirNow"
8160,"Ulaanbaatar","pm25",-999,"µg/m³","2016-12-02T20:00:00Z","2016-12-03T04:00:00+08:00","Asia/Ulaanbaatar",47.928385,106.92947,,,,"Unknown Governmental Organization","AirNow"
8160,"Ulaanbaatar","pm25",385.4,"µg/m³","2016-12-02T21:00:00Z","2016-12-03T05:00:00+08:00","Asia/Ulaanbaatar",47.928385,106.92947,,,,"Unknown Governmental Organization","AirNow"
8160,"Ulaanbaatar","pm25",423.7,"µg/m³","2016-12-02T22:00:00Z","2016-12-03T06:00:00+08:00","Asia/Ulaanbaatar",47.928385,106.92947,,,,"Unknown Governmental Organization","AirNow"
8160,"Ulaanbaatar","pm25",433.7,"µg/m³","2016-12-02T23:00:00Z","2016-12-03T07:00:00+08:00","Asia/Ulaanbaatar",47.928385,106.92947,,,,"Unknown Governmental Organization","AirNow"
8160,"Ulaanbaatar","pm25",360.8,"µg/m³","2016-12-03T00:00:00Z","2016-12-03T08:00:00+08:00","Asia/Ulaanbaatar",47.928385,106.92947,,,,"Unknown Governmental Organization","AirNow"
8160,"Ulaanbaatar","pm25",321.6,"µg/m³","2016-12-03T01:00:00Z","2016-12-03T09:00:00+08:00","Asia/Ulaanbaatar",47.928385,106.92947,,,,"Unknown Governmental Organization","AirNow"
8160,"Ulaanbaatar","pm25",329.9,"µg/m³","2016-12-03T02:00:00Z","2016-12-03T10:00:00+08:00","Asia/Ulaanbaatar",47.928385,106.92947,,,,"Unknown Governmental Organization","AirNow"
8160,"Ulaanbaatar","pm25",325.3,"µg/m³","2016-12-03T03:00:00Z","2016-12-03T11:00:00+08:00","Asia/Ulaanbaatar",47.928385,106.92947,,,,"Unknown Governmental Organization","AirNow"
8160,"Ulaanbaatar","pm25",325.3,"µg/m³","2016-12-03T04:00:00Z","2016-12-03T12:00:00+08:00","Asia/Ulaanbaatar",47.928385,106.92947,,,,"Unknown Governmental Organization","AirNow"
8160,"Ulaanbaatar","pm25",292.2,"µg/m³","2016-12-03T05:00:00Z","2016-12-03T13:00:00+08:00","Asia/Ulaanbaatar",47.928385,106.92947,,,,"Unknown Governmental Organization","AirNow"
8160,"Ulaanbaatar","pm25",-999,"µg/m³","2016-12-03T06:00:00Z","2016-12-03T14:00:00+08:00","Asia/Ulaanbaatar",47.928385,106.92947,,,,"Unknown Governmental Organization","AirNow"
8160,"Ulaanbaatar","pm25",794.3,"µg/m³","2016-12-03T07:00:00Z","2016-12-03T15:00:00+08:00","Asia/Ulaanbaatar",47.928385,106.92947,,,,"Unknown Governmental Organization","AirNow"
8160,"Ulaanbaatar","pm25",-999,"µg/m³","2016-12-03T08:00:00Z","2016-12-03T16:00:00+08:00","Asia/Ulaanbaatar",47.928385,106.92947,,,,"Unknown Governmental Organization","AirNow"
8160,"Ulaanbaatar","pm25",-999,"µg/m³","2016-12-03T09:00:00Z","2016-12-03T17:00:00+08:00","Asia/Ulaanbaatar",47.928385,106.92947,,,,"Unknown Governmental Organization","AirNow"
8160,"Ulaanbaatar","pm25",-999,"µg/m³","2016-12-03T10:00:00Z","2016-12-03T18:00:00+08:00","Asia/Ulaanbaatar",47.928385,106.92947,,,,"Unknown Governmental Organization","AirNow"
8160,"Ulaanbaatar","pm25",55.5,"µg/m³","2016-12-03T11:00:00Z","2016-12-03T19:00:00+08:00","Asia/Ulaanbaatar",47.928385,106.92947,,,,"Unknown Governmental Organization","AirNow"
8160,"Ulaanbaatar","pm25",38.4,"µg/m³","2016-12-03T12:00:00Z","2016-12-03T20:00:00+08:00","Asia/Ulaanbaatar",47.928385,106.92947,,,,"Unknown Governmental Organization","AirNow"
8160,"Ulaanbaatar","pm25",39.2,"µg/m³","2016-12-03T13:00:00Z","2016-12-03T21:00:00+08:00","Asia/Ulaanbaatar",47.928385,106.92947,,,,"Unknown Governmental Organization","AirNow"
8160,"Ulaanbaatar","pm25",33.4,"µg/m³","2016-12-03T14:00:00Z","2016-12-03T22:00:00+08:00","Asia/Ulaanbaatar",47.928385,106.92947,,,,"Unknown Governmental Organization","AirNow"
8160,"Ulaanbaatar","pm25",29.1,"µg/m³","2016-12-03T15:00:00Z","2016-12-03T23:00:00+08:00","Asia/Ulaanbaatar",47.928385,106.92947,,,,"Unknown Governmental Organization","AirNow"
8160,"Ulaanbaatar","pm25",27.5,"µg/m³","2016-12-03T16:00:00Z","2016-12-04T00:00:00+08:00","Asia/Ulaanbaatar",47.928385,106.92947,,,,"Unknown Governmental Organization","AirNow"
8160,"Ulaanbaatar","pm25",25.2,"µg/m³","2016-12-03T17:00:00Z","2016-12-04T01:00:00+08:00","Asia/Ulaanbaatar",47.928385,106.92947,,,,"Unknown Governmental Organization","AirNow"
8160,"Ulaanbaatar","pm25",23.1,"µg/m³","2016-12-03T18:00:00Z","2016-12-04T02:00:00+08:00","Asia/Ulaanbaatar",47.928385,106.92947,,,,"Unknown Governmental Organization","AirNow"
8160,"Ulaanbaatar","pm25",24.4,"µg/m³","2016-12-03T19:00:00Z","2016-12-04T03:00:00+08:00","Asia/Ulaanbaatar",47.928385,106.92947,,,,"Unknown Governmental Organization","AirNow"
8160,"Ulaanbaatar","pm25",21.7,"µg/m³","2016-12-03T20:00:00Z","2016-12-04T04:00:00+08:00","Asia/Ulaanbaatar",47.928385,106.92947,,,,"Unknown Governmental Organization","AirNow"
8160,"Ulaanbaatar","pm25",20.3,"µg/m³","2016-12-03T21:00:00Z","2016-12-04T05:00:00+08:00","Asia/Ulaanbaatar",47.928385,106.92947,,,,"Unknown Governmental Organization","AirNow"
8160,"Ulaanbaatar","pm25",11.6,"µg/m³","2016-12-03T22:00:00Z","2016-12-04T06:00:00+08:00","Asia/Ulaanbaatar",47.928385,106.92947,,,,"Unknown Governmental Organization","AirNow"
8160,"Ulaanbaatar","pm25",8.3,"µg/m³","2016-12-03T23:00:00Z","2016-12-04T07:00:00+08:00","Asia/Ulaanbaatar",47.928385,106.92947,,,,"Unknown Governmental Organization","AirNow"
8160,"Ulaanbaatar","pm25",8.1,"µg/m³","2016-12-04T00:00:00Z","2016-12-04T08:00:00+08:00","Asia/Ulaanbaatar",47.928385,106.92947,,,,"Unknown Governmental Organization","AirNow"
8160,"Ulaanbaatar","pm25",8,"µg/m³","2016-12-04T01:00:00Z","2016-12-04T09:00:00+08:00","Asia/Ulaanbaatar",47.928385,106.92947,,,,"Unknown Governmental Organization","AirNow"
8160,"Ulaanbaatar","pm25",10.5,"µg/m³","2016-12-04T02:00:00Z","2016-12-04T10:00:00+08:00","Asia/Ulaanbaatar",47.928385,106.92947,,,,"Unknown Governmental Organization","AirNow"
8160,"Ulaanbaatar","pm25",19.2,"µg/m³","2016-12-04T03:00:00Z","2016-12-04T11:00:00+08:00","Asia/Ulaanbaatar",47.928385,106.92947,,,,"Unknown Governmental Organization","AirNow"
8160,"Ulaanbaatar","pm25",72.1,"µg/m³","2016-12-04T04:00:00Z","2016-12-04T12:00:00+08:00","Asia/Ulaanbaatar",47.928385,106.92947,,,,"Unknown Governmental Organization","AirNow"
8160,"Ulaanbaatar","pm25",65.5,"µg/m³","2016-12-04T05:00:00Z","2016-12-04T13:00:00+08:00","Asia/Ulaanbaatar",47.928385,106.92947,,,,"Unknown Governmental Organization","AirNow"
8160,"Ulaanbaatar","pm25",83.7,"µg/m³","2016-12-04T06:00:00Z","2016-12-04T14:00:00+08:00","Asia/Ulaanbaatar",47.928385,106.92947,,,,"Unknown Governmental Organization","AirNow"
8160,"Ulaanbaatar","pm25",88.4,"µg/m³","2016-12-04T07:00:00Z","2016-12-04T15:00:00+08:00","Asia/Ulaanbaatar",47.928385,106.92947,,,,"Unknown Governmental Organization","AirNow"
8160,"Ulaanbaatar","pm25",79.2,"µg/m³","2016-12-04T08:00:00Z","2016-12-04T16:00:00+08:00","Asia/Ulaanbaatar",47.928385,106.92947,,,,"Unknown Governmental Organization","AirNow"
8160,"Ulaanbaatar","pm25",50.6,"µg/m³","2016-12-04T09:00:00Z","2016-12-04T17:00:00+08:00","Asia/Ulaanbaatar",47.928385,106.92947,,,,"Unknown Governmental Organization","AirNow"
8160,"Ulaanbaatar","pm25",32.8,"µg/m³","2016-12-04T10:00:00Z","2016-12-04T18:00:00+08:00","Asia/Ulaanbaatar",47.928385,106.92947,,,,"Unknown Governmental Organization","AirNow"
8160,"Ulaanbaatar","pm25",25.9,"µg/m³","2016-12-04T11:00:00Z","2016-12-04T19:00:00+08:00","Asia/Ulaanbaatar",47.928385,106.92947,,,,"Unknown Governmental Organization","AirNow"
8160,"Ulaanbaatar","pm25",37.4,"µg/m³","2016-12-04T12:00:00Z","2016-12-04T20:00:00+08:00","Asia/Ulaanbaatar",47.928385,106.92947,,,,"Unknown Governmental Organization","AirNow"
8160,"Ulaanbaatar","pm25",77.2,"µg/m³","2016-12-04T13:00:00Z","2016-12-04T21:00:00+08:00","Asia/Ulaanbaatar",47.928385,106.92947,,,,"Unknown Governmental Organization","AirNow"
8160,"Ulaanbaatar","pm25",80.6,"µg/m³","2016-12-04T14:00:00Z","2016-12-04T22:00:00+08:00","Asia/Ulaanbaatar",47.928385,106.92947,,,,"Unknown Governmental Organization","AirNow"
8160,"Ulaanbaatar","pm25",85.3,"µg/m³","2016-12-04T15:00:00Z","2016-12-04T23:00:00+08:00","Asia/Ulaanbaatar",47.928385,106.92947,,,,"Unknown Governmental Organization","AirNow"
8160,"Ulaanbaatar","pm25",103.6,"µg/m³","2016-12-04T16:00:00Z","2016-12-05T00:00:00+08:00","Asia/Ulaanbaatar",47.928385,106.92947,,,,"Unknown Governmental Organization","AirNow"
8160,"Ulaanbaatar","pm25",128.8,"µg/m³","2016-12-04T17:00:00Z","2016-12-05T01:00:00+08:00","Asia/Ulaanbaatar",47.928385,106.92947,,,,"Unknown Governmental Organization","AirNow"
8160,"Ulaanbaatar","pm25",145.4,"µg/m³","2016-12-04T18:00:00Z","2016-12-05T02:00:00+08:00","Asia/Ulaanbaatar",47.928385,106.92947,,,,"Unknown Governmental Organization","AirNow"
8160,"Ulaanbaatar","pm25",145.2,"µg/m³","2016-12-04T19:00:00Z","2016-12-05T03:00:00+08:00","Asia/Ulaanbaatar",47.928385,106.92947,,,,"Unknown Governmental Organization","AirNow"
8160,"Ulaanbaatar","pm25",133.1,"µg/m³","2016-12-04T20:00:00Z","2016-12-05T04:00:00+08:00","Asia/Ulaanbaatar",47.928385,106.92947,,,,"Unknown Governmental Organization","AirNow"
8160,"Ulaanbaatar","pm25",98.5,"µg/m³","2016-12-04T21:00:00Z","2016-12-05T05:00:00+08:00","Asia/Ulaanbaatar",47.928385,106.92947,,,,"Unknown Governmental Organization","AirNow"
8160,"Ulaanbaatar","pm25",71.2,"µg/m³","2016-12-04T22:00:00Z","2016-12-05T06:00:00+08:00","Asia/Ulaanbaatar",47.928385,106.92947,,,,"Unknown Governmental Organization","AirNow"
8160,"Ulaanbaatar","pm25",60.6,"µg/m³","2016-12-04T23:00:00Z","2016-12-05T07:00:00+08:00","Asia/Ulaanbaatar",47.928385,106.92947,,,,"Unknown Governmental Organization","AirNow"
8160,"Ulaanbaatar","pm25",49.3,"µg/m³","2016-12-05T00:00:00Z","2016-12-05T08:00:00+08:00","Asia/Ulaanbaatar",47.928385,106.92947,,,,"Unknown Governmental Organization","AirNow"
8160,"Ulaanbaatar","pm25",58.1,"µg/m³","2016-12-05T01:00:00Z","2016-12-05T09:00:00+08:00","Asia/Ulaanbaatar",47.928385,106.92947,,,,"Unknown Governmental Organization","AirNow"
8160,"Ulaanbaatar","pm25",95,"µg/m³","2016-12-05T02:00:00Z","2016-12-05T10:00:00+08:00","Asia/Ulaanbaatar",47.928385,106.92947,,,,"Unknown Governmental Organization","AirNow"
8160,"Ulaanbaatar","pm25",95,"µg/m³","2016-12-05T03:00:00Z","2016-12-05T11:00:00+08:00","Asia/Ulaanbaatar",47.928385,106.92947,,,,"Unknown Governmental Organization","AirNow"
8160,"Ulaanbaatar","pm25",-999,"µg/m³","2016-12-05T04:00:00Z","2016-12-05T12:00:00+08:00","Asia/Ulaanbaatar",47.928385,106.92947,,,,"Unknown Governmental Organization","AirNow"
8160,"Ulaanbaatar","pm25",-999,"µg/m³","2016-12-05T05:00:00Z","2016-12-05T13:00:00+08:00","Asia/Ulaanbaatar",47.928385,106.92947,,,,"Unknown Governmental Organization","AirNow"
8160,"Ulaanbaatar","pm25",916.7,"µg/m³","2016-12-05T06:00:00Z","2016-12-05T14:00:00+08:00","Asia/Ulaanbaatar",47.928385,106.92947,,,,"Unknown Governmental Organization","AirNow"
8160,"Ulaanbaatar","pm25",917,"µg/m³","2016-12-05T07:00:00Z","2016-12-05T15:00:00+08:00","Asia/Ulaanbaatar",47.928385,106.92947,,,,"Unknown Governmental Organization","AirNow"
8160,"Ulaanbaatar","pm25",-999,"µg/m³","2016-12-05T08:00:00Z","2016-12-05T16:00:00+08:00","Asia/Ulaanbaatar",47.928385,106.92947,,,,"Unknown Governmental Organization","AirNow"
8160,"Ulaanbaatar","pm25",-999,"µg/m³","2016-12-05T09:00:00Z","2016-12-05T17:00:00+08:00","Asia/Ulaanbaatar",47.928385,106.92947,,,,"Unknown Governmental Organization","AirNow"
8160,"Ulaanbaatar","pm25",113,"µg/m³","2016-12-05T10:00:00Z","2016-12-05T18:00:00+08:00","Asia/Ulaanbaatar",47.928385,106.92947,,,,"Unknown Governmental Organization","AirNow"
8160,"Ulaanbaatar","pm25",85.8,"µg/m³","2016-12-05T11:00:00Z","2016-12-05T19:00:00+08:00","Asia/Ulaanbaatar",47.928385,106.92947,,,,"Unknown Governmental Organization","AirNow"
8160,"Ulaanbaatar","pm25",76.4,"µg/m³","2016-12-05T12:00:00Z","2016-12-05T20:00:00+08:00","Asia/Ulaanbaatar",47.928385,106.92947,,,,"Unknown Governmental Organization","AirNow"
8160,"Ulaanbaatar","pm25",80.8,"µg/m³","2016-12-05T13:00:00Z","2016-12-05T21:00:00+08:00","Asia/Ulaanbaatar",47.928385,106.92947,,,,"Unknown Governmental Organization","AirNow"
8160,"Ulaanbaatar","pm25",252,"µg/m³","2016-12-05T14:00:00Z","2016-12-05T22:00:00+08:00","Asia/Ulaanbaatar",47.928385,106.92947,,,,"Unknown Governmental Organization","AirNow"
8160,"Ulaanbaatar","pm25",301.3,"µg/m³","2016-12-05T15:00:00Z","2016-12-05T23:00:00+08:00","Asia/Ulaanbaatar",47.928385,106.92947,,,,"Unknown Governmental Organization","AirNow"
8160,"Ulaanbaatar","pm25",258.5,"µg/m³","2016-12-05T16:00:00Z","2016-12-06T00:00:00+08:00","Asia/Ulaanbaatar",47.928385,106.92947,,,,"Unknown Governmental Organization","AirNow"
8160,"Ulaanbaatar","pm25",234.6,"µg/m³","2016-12-05T17:00:00Z","2016-12-06T01:00:00+08:00","Asia/Ulaanbaatar",47.928385,106.92947,,,,"Unknown Governmental Organization","AirNow"
8160,"Ulaanbaatar","pm25",311.6,"µg/m³","2016-12-05T18:00:00Z","2016-12-06T02:00:00+08:00","Asia/Ulaanbaatar",47.928385,106.92947,,,,"Unknown Governmental Organization","AirNow"
8160,"Ulaanbaatar","pm25",648.4,"µg/m³","2016-12-05T19:00:00Z","2016-12-06T03:00:00+08:00","Asia/Ulaanbaatar",47.928385,106.92947,,,,"Unknown Governmental Organization","AirNow"
8160,"Ulaanbaatar","pm25",457.7,"µg/m³","2016-12-05T20:00:00Z","2016-12-06T04:00:00+08:00","Asia/Ulaanbaatar",47.928385,106.92947,,,,"Unknown Governmental Organization","AirNow"
8160,"Ulaanbaatar","pm25",472.4,"µg/m³","2016-12-05T21:00:00Z","2016-12-06T05:00:00+08:00","Asia/Ulaanbaatar",47.928385,106.92947,,,,"Unknown Governmental Organization","AirNow"
8160,"Ulaanbaatar","pm25",394.7,"µg/m³","2016-12-05T22:00:00Z","2016-12-06T06:00:00+08:00","Asia/Ulaanbaatar",47.928385,106.92947,,,,"Unknown Governmental Organization","AirNow"
8160,"Ulaanbaatar","pm25",348.4,"µg/m³","2016-12-05T23:00:00Z","2016-12-06T07:00:00+08:00","Asia/Ulaanbaatar",47.928385,106.92947,,,,"Unknown Governmental Organization","AirNow"
8160,"Ulaanbaatar","pm25",270.7,"µg/m³","2016-12-06T00:00:00Z","2016-12-06T08:00:00+08:00","Asia/Ulaanbaatar",47.928385,106.92947,,,,"Unknown Governmental Organization","AirNow"
8160,"Ulaanbaatar","pm25",245.3,"µg/m³","2016-12-06T01:00:00Z","2016-12-06T09:00:00+08:00","Asia/Ulaanbaatar",47.928385,106.92947,,,,"Unknown Governmental Organization","AirNow"
8160,"Ulaanbaatar","pm25",249.1,"µg/m³","2016-12-06T02:00:00Z","2016-12-06T10:00:00+08:00","Asia/Ulaanbaatar",47.928385,106.92947,,,,"Unknown Governmental Organization","AirNow"
8160,"Ulaanbaatar","pm25",240.5,"µg/m³","2016-12-06T03:00:00Z","2016-12-06T11:00:00+08:00","Asia/Ulaanbaatar",47.928385,106.92947,,,,"Unknown Governmental Organization","AirNow"
8160,"Ulaanbaatar","pm25",240.5,"µg/m³","2016-12-06T04:00:00Z","2016-12-06T12:00:00+08:00","Asia/Ulaanbaatar",47.928385,106.92947,,,,"Unknown Governmental Organization","AirNow"
8160,"Ulaanbaatar","pm25",-999,"µg/m³","2016-12-06T05:00:00Z","2016-12-06T13:00:00+08:00","Asia/Ulaanbaatar",47.928385,106.92947,,,,"Unknown Governmental Organization","AirNow"
8160,"Ulaanbaatar","pm25",-999,"µg/m³","2016-12-06T06:00:00Z","2016-12-06T14:00:00+08:00","Asia/Ulaanbaatar",47.928385,106.92947,,,,"Unknown Governmental Organization","AirNow"
8160,"Ulaanbaatar","pm25",-999,"µg/m³","2016-12-06T07:00:00Z","2016-12-06T15:00:00+08:00","Asia/Ulaanbaatar",47.928385,106.92947,,,,"Unknown Governmental Organization","AirNow"
8160,"Ulaanbaatar","pm25",115.1,"µg/m³","2016-12-06T08:00:00Z","2016-12-06T16:00:00+08:00","Asia/Ulaanbaatar",47.928385,106.92947,,,,"Unknown Governmental Organization","AirNow"
8160,"Ulaanbaatar","pm25",189.2,"µg/m³","2016-12-06T09:00:00Z","2016-12-06T17:00:00+08:00","Asia/Ulaanbaatar",47.928385,106.92947,,,,"Unknown Governmental Organization","AirNow"
8160,"Ulaanbaatar","pm25",220.8,"µg/m³","2016-12-06T10:00:00Z","2016-12-06T18:00:00+08:00","Asia/Ulaanbaatar",47.928385,106.92947,,,,"Unknown Governmental Organization","AirNow"
8160,"Ulaanbaatar","pm25",165.5,"µg/m³","2016-12-06T11:00:00Z","2016-12-06T19:00:00+08:00","Asia/Ulaanbaatar",47.928385,106.92947,,,,"Unknown Governmental Organization","AirNow"
8160,"Ulaanbaatar","pm25",121.2,"µg/m³","2016-12-06T12:00:00Z","2016-12-06T20:00:00+08:00","Asia/Ulaanbaatar",47.928385,106.92947,,,,"Unknown Governmental Organization","AirNow"
8160,"Ulaanbaatar","pm25",110,"µg/m³","2016-12-06T13:00:00Z","2016-12-06T21:00:00+08:00","Asia/Ulaanbaatar",47.928385,106.92947,,,,"Unknown Governmental Organization","AirNow"
8160,"Ulaanbaatar","pm25",165.2,"µg/m³","2016-12-06T14:00:00Z","2016-12-06T22:00:00+08:00","Asia/Ulaanbaatar",47.928385,106.92947,,,,"Unknown Governmental Organization","AirNow"
8160,"Ulaanbaatar","pm25",180.6,"µg/m³","2016-12-06T15:00:00Z","2016-12-06T23:00:00+08:00","Asia/Ulaanbaatar",47.928385,106.92947,,,,"Unknown Governmental Organization","AirNow"
8160,"Ulaanbaatar","pm25",253.9,"µg/m³","2016-12-06T16:00:00Z","2016-12-07T00:00:00+08:00","Asia/Ulaanbaatar",47.928385,106.92947,,,,"Unknown Governmental Organization","AirNow"
8160,"Ulaanbaatar","pm25",329.5,"µg/m³","2016-12-06T17:00:00Z","2016-12-07T01:00:00+08:00","Asia/Ulaanbaatar",47.928385,106.92947,,,,"Unknown Governmental Organization","AirNow"
8160,"Ulaanbaatar","pm25",334.7,"µg/m³","2016-12-06T18:00:00Z","2016-12-07T02:00:00+08:00","Asia/Ulaanbaatar",47.928385,106.92947,,,,"Unknown Governmental Organization","AirNow"
8160,"Ulaanbaatar","pm25",282.8,"µg/m³","2016-12-06T19:00:00Z","2016-12-07T03:00:00+08:00","Asia/Ulaanbaatar",47.928385,106.92947,,,,"Unknown Governmental Organization","AirNow"
8160,"Ulaanbaatar","pm25",260.9,"µg/m³","2016-12-06T20:00:00Z","2016-12-07T04:00:00+08:00","Asia/Ulaanbaatar",47.928385,106.92947,,,,"Unknown Governmental Organization","AirNow"
8160,"Ulaanbaatar","pm25",269.4,"µg/m³","2016-12-06T21:00:00Z","2016-12-07T05:00:00+08:00","Asia/Ulaanbaatar",47.928385,106.92947,,,,"Unknown Governmental Organization","AirNow"
8160,"Ulaanbaatar","pm25",243.2,"µg/m³","2016-12-06T22:00:00Z","2016-12-07T06:00:00+08:00","Asia/Ulaanbaatar",47.928385,106.92947,,,,"Unknown Governmental Organization","AirNow"
8160,"Ulaanbaatar","pm25",203.1,"µg/m³","2016-12-06T23:00:00Z","2016-12-07T07:00:00+08:00","Asia/Ulaanbaatar",47.928385,106.92947,,,,"Unknown Governmental Organization","AirNow"
8160,"Ulaanbaatar","pm25",151,"µg/m³","2016-12-07T00:00:00Z","2016-12-07T08:00:00+08:00","Asia/Ulaanbaatar",47.928385,106.92947,,,,"Unknown Governmental Organization","AirNow"
